Timestamp;PannoniaShrimp;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 24400210;spec 24400210;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;cond 22371200;cond 22371200;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;spec 23510000;spec 23510000;spec 24400210;spec 24400210;Luftdruck;Luftdruck;ise 24181400;ise 24181400;ise 20251300;ise 20251300;cond 22371200;cond 22371200;ise 24181400;ise 24181400;oxi 11923;oxi 11923;ise 20251300;ise 20251300;spec 24400210;spec 24400210
2025-02-22 00:14:00;Ok 0x0000;25.37;Ok 0x0000.0000.0000.0000;31.40;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;3.14;Ok 0x0000.0000.0000.0000;14.02;Ok 0x0000.0000.0000.0000;14.42;Ok 0x0000.0000.0000.0000;4.69;Ok 0x0000.0000.0000.0000;4.14;Ok 0x0000.0000;0.001;Ok 0x0000.0000.0000.0000;0.081;Ok 0x0000.0000;23895;Ok 0x0000.0000.0000.0000;8.00;Ok 0x0000.0000.0000.0000;7.25;Ok 0x0000.0000.0000.0000;126.5;Ok 0x0000.0000.0000.0000;17.93;Ok 0x0000.0000.0000.0000;36.05;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;18.20;Ok 0x0000.0000.0000.0000;0.80;Ok 0x0000.0000.0000.0000;4.85;Ok 0x0000.0000.0000.0000;60.7;Ok 0x0000.0000.0000.0000;126.5;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2025-02-22 00:16:00;Ok 0x0000;24.12;Ok 0x0000.0000.0000.0000;28.47;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.88;Ok 0x0000.0000.0000.0000;13.79;Ok 0x0000.0000.0000.0000;13.95;Ok 0x0000.0000.0000.0000;3.86;Ok 0x0000.0000.0000.0000;4.10;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.081;Ok 0x0000.0000;23913;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.98;Ok 0x0000.0000.0000.0000;122.3;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.87;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;18.00;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.5;Ok 0x0000.0000.0000.0000;122.3;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2025-02-22 00:18:00;Ok 0x0000;23.95;Ok 0x0000.0000.0000.0000;28.32;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;3.45;Ok 0x0000.0000.0000.0000;13.77;Ok 0x0000.0000.0000.0000;13.93;Ok 0x0000.0000.0000.0000;3.47;Ok 0x0000.0000.0000.0000;4.06;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.081;Ok 0x0000.0000;23912;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.85;Ok 0x0000.0000.0000.0000;114.3;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.75;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;18.18;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.5;Ok 0x0000.0000.0000.0000;114.3;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.6;Ok 0x0000.0000.0000.0000
2025-02-22 00:20:00;Ok 0x0000;24.12;Ok 0x0000.0000.0000.0000;28.35;Ok 0x0000.0000.0000.0000;2.74;Ok 0x0000.0000.0000.0000;3.30;Ok 0x0000.0000.0000.0000;13.79;Ok 0x0000.0000.0000.0000;13.92;Ok 0x0000.0000.0000.0000;4.25;Ok 0x0000.0000.0000.0000;4.02;Ok 0x0000.0000;0.079;Ok 0x0000.0000.0000.0000;0.077;Ok 0x0000.0000;23913;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.77;Ok 0x0000.0000.0000.0000;111.5;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.77;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.08;Ok 0x0000.0000.0000.0000;18.19;Ok 0x0000.0000.0000.0000;0.75;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.3;Ok 0x0000.0000.0000.0000;111.5;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:22:00;Ok 0x0000;24.21;Ok 0x0000.0000.0000.0000;28.31;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;2.81;Ok 0x0000.0000.0000.0000;13.77;Ok 0x0000.0000.0000.0000;13.93;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;4.00;Ok 0x0000.0000;0.091;Ok 0x0000.0000.0000.0000;0.079;Ok 0x0000.0000;23913;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.71;Ok 0x0000.0000.0000.0000;100.5;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.79;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.04;Ok 0x0000.0000.0000.0000;18.35;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.3;Ok 0x0000.0000.0000.0000;100.5;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:24:00;Ok 0x0000;23.87;Ok 0x0000.0000.0000.0000;28.30;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.83;Ok 0x0000.0000.0000.0000;13.72;Ok 0x0000.0000.0000.0000;13.92;Ok 0x0000.0000.0000.0000;4.59;Ok 0x0000.0000.0000.0000;4.00;Ok 0x0000.0000;0.032;Ok 0x0000.0000.0000.0000;0.076;Ok 0x0000.0000;23914;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.73;Ok 0x0000.0000.0000.0000;98.8;Ok 0x0000.0000.0000.0000;17.95;Ok 0x0000.0000.0000.0000;34.72;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;18.51;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.4;Ok 0x0000.0000.0000.0000;98.8;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:26:00;Ok 0x0000;23.95;Ok 0x0000.0000.0000.0000;28.32;Ok 0x0000.0000.0000.0000;2.74;Ok 0x0000.0000.0000.0000;3.23;Ok 0x0000.0000.0000.0000;13.76;Ok 0x0000.0000.0000.0000;13.92;Ok 0x0000.0000.0000.0000;3.49;Ok 0x0000.0000.0000.0000;3.97;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.070;Ok 0x0000.0000;23913;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.74;Ok 0x0000.0000.0000.0000;106.2;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.73;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.17;Ok 0x0000.0000.0000.0000;18.37;Ok 0x0000.0000.0000.0000;0.77;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.4;Ok 0x0000.0000.0000.0000;106.2;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:28:00;Ok 0x0000;23.82;Ok 0x0000.0000.0000.0000;28.41;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;2.96;Ok 0x0000.0000.0000.0000;13.76;Ok 0x0000.0000.0000.0000;13.94;Ok 0x0000.0000.0000.0000;3.86;Ok 0x0000.0000.0000.0000;4.03;Ok 0x0000.0000;0.028;Ok 0x0000.0000.0000.0000;0.064;Ok 0x0000.0000;23910;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.75;Ok 0x0000.0000.0000.0000;111.6;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.81;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.17;Ok 0x0000.0000.0000.0000;18.52;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.4;Ok 0x0000.0000.0000.0000;111.6;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:30:00;Ok 0x0000;23.86;Ok 0x0000.0000.0000.0000;28.36;Ok 0x0000.0000.0000.0000;2.75;Ok 0x0000.0000.0000.0000;3.00;Ok 0x0000.0000.0000.0000;13.75;Ok 0x0000.0000.0000.0000;13.93;Ok 0x0000.0000.0000.0000;3.47;Ok 0x0000.0000.0000.0000;3.98;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.055;Ok 0x0000.0000;23911;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.74;Ok 0x0000.0000.0000.0000;113.1;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.76;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.28;Ok 0x0000.0000.0000.0000;18.23;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.4;Ok 0x0000.0000.0000.0000;113.1;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:32:00;Ok 0x0000;24.10;Ok 0x0000.0000.0000.0000;28.36;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.91;Ok 0x0000.0000.0000.0000;13.74;Ok 0x0000.0000.0000.0000;13.93;Ok 0x0000.0000.0000.0000;4.70;Ok 0x0000.0000.0000.0000;3.97;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.046;Ok 0x0000.0000;23915;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.74;Ok 0x0000.0000.0000.0000;115.5;Ok 0x0000.0000.0000.0000;17.95;Ok 0x0000.0000.0000.0000;34.75;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.16;Ok 0x0000.0000.0000.0000;18.60;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.4;Ok 0x0000.0000.0000.0000;115.5;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:34:00;Ok 0x0000;23.90;Ok 0x0000.0000.0000.0000;28.37;Ok 0x0000.0000.0000.0000;2.75;Ok 0x0000.0000.0000.0000;3.41;Ok 0x0000.0000.0000.0000;13.77;Ok 0x0000.0000.0000.0000;13.93;Ok 0x0000.0000.0000.0000;3.48;Ok 0x0000.0000.0000.0000;3.93;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.037;Ok 0x0000.0000;23906;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.78;Ok 0x0000.0000.0000.0000;116.1;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.79;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;0.16;Ok 0x0000.0000.0000.0000;18.30;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.5;Ok 0x0000.0000.0000.0000;116.1;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:36:00;Ok 0x0000;24.17;Ok 0x0000.0000.0000.0000;28.41;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;3.21;Ok 0x0000.0000.0000.0000;13.75;Ok 0x0000.0000.0000.0000;13.95;Ok 0x0000.0000.0000.0000;4.65;Ok 0x0000.0000.0000.0000;4.00;Ok 0x0000.0000;0.151;Ok 0x0000.0000.0000.0000;0.027;Ok 0x0000.0000;23902;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.83;Ok 0x0000.0000.0000.0000;117.6;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.77;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;18.03;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.5;Ok 0x0000.0000.0000.0000;117.6;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:38:00;Ok 0x0000;24.09;Ok 0x0000.0000.0000.0000;28.46;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;2.78;Ok 0x0000.0000.0000.0000;13.73;Ok 0x0000.0000.0000.0000;13.95;Ok 0x0000.0000.0000.0000;5.14;Ok 0x0000.0000.0000.0000;4.06;Ok 0x0000.0000;0.086;Ok 0x0000.0000.0000.0000;0.027;Ok 0x0000.0000;23908;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.85;Ok 0x0000.0000.0000.0000;119.8;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.85;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;18.39;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.5;Ok 0x0000.0000.0000.0000;119.8;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:40:00;Ok 0x0000;23.89;Ok 0x0000.0000.0000.0000;28.32;Ok 0x0000.0000.0000.0000;2.73;Ok 0x0000.0000.0000.0000;3.04;Ok 0x0000.0000.0000.0000;13.73;Ok 0x0000.0000.0000.0000;13.92;Ok 0x0000.0000.0000.0000;4.33;Ok 0x0000.0000.0000.0000;4.13;Ok 0x0000.0000;0.112;Ok 0x0000.0000.0000.0000;0.032;Ok 0x0000.0000;23910;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.87;Ok 0x0000.0000.0000.0000;119.8;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.71;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.35;Ok 0x0000.0000.0000.0000;18.30;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.6;Ok 0x0000.0000.0000.0000;119.8;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:42:00;Ok 0x0000;23.92;Ok 0x0000.0000.0000.0000;28.32;Ok 0x0000.0000.0000.0000;2.76;Ok 0x0000.0000.0000.0000;3.06;Ok 0x0000.0000.0000.0000;13.73;Ok 0x0000.0000.0000.0000;13.92;Ok 0x0000.0000.0000.0000;4.01;Ok 0x0000.0000.0000.0000;4.16;Ok 0x0000.0000;0.237;Ok 0x0000.0000.0000.0000;0.040;Ok 0x0000.0000;23914;Ok 0x0000.0000.0000.0000;7.99;Ok 0x0000.0000.0000.0000;6.90;Ok 0x0000.0000.0000.0000;124.1;Ok 0x0000.0000.0000.0000;17.95;Ok 0x0000.0000.0000.0000;34.77;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.30;Ok 0x0000.0000.0000.0000;18.51;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.6;Ok 0x0000.0000.0000.0000;124.1;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.8;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:44:00;Ok 0x0000;24.05;Ok 0x0000.0000.0000.0000;28.36;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;3.00;Ok 0x0000.0000.0000.0000;13.74;Ok 0x0000.0000.0000.0000;13.93;Ok 0x0000.0000.0000.0000;4.30;Ok 0x0000.0000.0000.0000;4.20;Ok 0x0000.0000;0.092;Ok 0x0000.0000.0000.0000;0.049;Ok 0x0000.0000;23905;Ok 0x0000.0000.0000.0000;8.00;Ok 0x0000.0000.0000.0000;6.93;Ok 0x0000.0000.0000.0000;129.4;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.73;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.11;Ok 0x0000.0000.0000.0000;18.35;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.7;Ok 0x0000.0000.0000.0000;129.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:46:00;Ok 0x0000;23.85;Ok 0x0000.0000.0000.0000;28.35;Ok 0x0000.0000.0000.0000;2.77;Ok 0x0000.0000.0000.0000;3.08;Ok 0x0000.0000.0000.0000;13.75;Ok 0x0000.0000.0000.0000;13.93;Ok 0x0000.0000.0000.0000;3.79;Ok 0x0000.0000.0000.0000;4.21;Ok 0x0000.0000;0.281;Ok 0x0000.0000.0000.0000;0.067;Ok 0x0000.0000;23902;Ok 0x0000.0000.0000.0000;8.00;Ok 0x0000.0000.0000.0000;6.96;Ok 0x0000.0000.0000.0000;132.4;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.75;Ok 0x0000.0000.0000.0000;0.27;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;18.31;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.7;Ok 0x0000.0000.0000.0000;132.4;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:48:00;Ok 0x0000;23.98;Ok 0x0000.0000.0000.0000;28.29;Ok 0x0000.0000.0000.0000;2.72;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;13.72;Ok 0x0000.0000.0000.0000;13.92;Ok 0x0000.0000.0000.0000;4.66;Ok 0x0000.0000.0000.0000;4.21;Ok 0x0000.0000;0.008;Ok 0x0000.0000.0000.0000;0.068;Ok 0x0000.0000;23898;Ok 0x0000.0000.0000.0000;8.00;Ok 0x0000.0000.0000.0000;7.01;Ok 0x0000.0000.0000.0000;132.8;Ok 0x0000.0000.0000.0000;17.93;Ok 0x0000.0000.0000.0000;34.69;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.16;Ok 0x0000.0000.0000.0000;18.69;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.7;Ok 0x0000.0000.0000.0000;132.8;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:50:00;Ok 0x0000;24.06;Ok 0x0000.0000.0000.0000;28.39;Ok 0x0000.0000.0000.0000;2.70;Ok 0x0000.0000.0000.0000;2.85;Ok 0x0000.0000.0000.0000;13.73;Ok 0x0000.0000.0000.0000;13.93;Ok 0x0000.0000.0000.0000;4.48;Ok 0x0000.0000.0000.0000;4.20;Ok 0x0000.0000;0.051;Ok 0x0000.0000.0000.0000;0.066;Ok 0x0000.0000;23918;Ok 0x0000.0000.0000.0000;8.00;Ok 0x0000.0000.0000.0000;7.05;Ok 0x0000.0000.0000.0000;135.6;Ok 0x0000.0000.0000.0000;17.95;Ok 0x0000.0000.0000.0000;34.77;Ok 0x0000.0000.0000.0000;0.23;Ok 0x0000.0000.0000.0000;0.26;Ok 0x0000.0000.0000.0000;19.12;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.7;Ok 0x0000.0000.0000.0000;135.6;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:52:00;Ok 0x0000;23.81;Ok 0x0000.0000.0000.0000;28.33;Ok 0x0000.0000.0000.0000;2.74;Ok 0x0000.0000.0000.0000;3.24;Ok 0x0000.0000.0000.0000;13.74;Ok 0x0000.0000.0000.0000;13.93;Ok 0x0000.0000.0000.0000;3.68;Ok 0x0000.0000.0000.0000;4.19;Ok 0x0000.0000;0.000;Ok 0x0000.0000.0000.0000;0.064;Ok 0x0000.0000;23909;Ok 0x0000.0000.0000.0000;8.00;Ok 0x0000.0000.0000.0000;7.06;Ok 0x0000.0000.0000.0000;138.0;Ok 0x0000.0000.0000.0000;17.94;Ok 0x0000.0000.0000.0000;34.73;Ok 0x0000.0000.0000.0000;0.24;Ok 0x0000.0000.0000.0000;0.22;Ok 0x0000.0000.0000.0000;18.37;Ok 0x0000.0000.0000.0000;0.78;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.8;Ok 0x0000.0000.0000.0000;138.0;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
2025-02-22 00:54:00;Error 0x0010;23.97;Ok 0x0000.0000.0000.0000;28.38;Ok 0x0000.0000.0000.0000;2.71;Ok 0x0000.0000.0000.0000;3.48;Ok 0x0000.0000.0000.0000;13.73;Ok 0x0000.0000.0000.0000;13.92;Ok 0x0000.0000.0000.0000;4.25;Ok 0x0000.0000.0000.0000;4.22;Ok 0x0000.0000;0.000;Ok 0x0000.0000.8000.0000;NaN;Error 0x0801.0080;23899;Ok 0x0000.0000.0000.0000;8.00;Ok 0x0000.0000.0000.0000;7.08;Ok 0x0000.0000.0000.0000;139.8;Ok 0x0000.0000.0000.0000;17.93;Ok 0x0000.0000.0000.0000;34.79;Ok 0x0000.0000.0000.0000;0.25;Ok 0x0000.0000.0000.0000;0.19;Ok 0x0000.0000.0000.0000;18.19;Ok 0x0000.0000.0000.0000;0.79;Ok 0x0000.0000.0000.0000;4.84;Ok 0x0000.0000.0000.0000;60.8;Ok 0x0000.0000.0000.0000;139.8;Ok 0x0000.0000.0000.0000;21.0;Ok 0x0000.0000.0000.0000;20.7;Ok 0x0000.0000.0000.0000;21.3;Ok 0x0000.0000.0000.0000;21.1;Ok 0x0000.0000.0000.0000;20.5;Ok 0x0000.0000.0000.0000
